iteration,total,bc,pde,supervised
1876,3.3201527e14,8.176201,36.92515,3.3201527e14
1877,3.3201527e14,8.176269,36.959988,3.3201527e14
1878,3.3201527e14,8.176334,36.994858,3.3201527e14
1879,3.3201527e14,8.1764,37.02974,3.3201527e14
1880,3.3201527e14,8.176466,37.06466,3.3201527e14
1881,3.3201527e14,8.17653,37.0996,3.3201527e14
1882,3.3201527e14,8.176597,37.134567,3.3201527e14
1883,3.3201527e14,8.1766615,37.169575,3.3201527e14
1884,3.3201527e14,8.176727,37.204594,3.3201527e14
1885,3.3201527e14,8.176791,37.239643,3.3201527e14
1886,3.3201527e14,8.176859,37.27472,3.3201527e14
1887,3.3201527e14,8.176924,37.309822,3.3201527e14
1888,3.3201527e14,8.176989,37.344963,3.3201527e14
1889,3.3201527e14,8.177055,37.38011,3.3201527e14
1890,3.3201527e14,8.177118,37.415306,3.3201527e14
1891,3.3201527e14,8.177186,37.450512,3.3201527e14
1892,3.3201527e14,8.177252,37.48576,3.3201527e14
1893,3.3201527e14,8.177319,37.52101,3.3201527e14
1894,3.3201527e14,8.1773815,37.556286,3.3201527e14
1895,3.3201527e14,8.177445,37.591614,3.3201527e14
1896,3.3201527e14,8.177512,37.626957,3.3201527e14
1897,3.3201527e14,8.177577,37.662323,3.3201527e14
1898,3.3201527e14,8.177643,37.697716,3.3201527e14
1899,3.3201527e14,8.17771,37.73314,3.3201527e14
1900,3.3201527e14,8.177774,37.768578,3.3201527e14
1901,3.3201527e14,8.177839,37.804058,3.3201527e14
1902,3.3201527e14,8.177906,37.839554,3.3201527e14
1903,3.3201527e14,8.177975,37.875084,3.3201527e14
1904,3.3201527e14,8.178038,37.910614,3.3201527e14
1905,3.3201527e14,8.1781025,37.946198,3.3201527e14
1906,3.3201527e14,8.178166,37.981796,3.3201527e14
1907,3.3201527e14,8.17823,38.017426,3.3201527e14
1908,3.3201527e14,8.178297,38.053062,3.3201527e14
1909,3.3201527e14,8.178363,38.088745,3.3201527e14
1910,3.3201527e14,8.17843,38.124447,3.3201527e14
1911,3.3201527e14,8.178495,38.16017,3.3201527e14
1912,3.3201527e14,8.178562,38.19593,3.3201527e14
1913,3.3201527e14,8.178627,38.231705,3.3201527e14
1914,3.3201527e14,8.178691,38.267513,3.3201527e14
1915,3.3201527e14,8.178754,38.303333,3.3201527e14
1916,3.3201527e14,8.178822,38.339195,3.3201527e14
1917,3.3201527e14,8.178886,38.375072,3.3201527e14
1918,3.3201527e14,8.17895,38.41098,3.3201527e14
1919,3.3201527e14,8.179017,38.446903,3.3201527e14
1920,3.3201527e14,8.179081,38.482857,3.3201527e14
1921,3.3201527e14,8.17915,38.51884,3.3201527e14
1922,3.3201527e14,8.179213,38.55484,3.3201527e14
1923,3.3201527e14,8.179277,38.59087,3.3201527e14
1924,3.3201527e14,8.179342,38.626923,3.3201527e14
1925,3.3201527e14,8.179409,38.663,3.3201527e14
1926,3.3201527e14,8.179474,38.6991,3.3201527e14
1927,3.3201527e14,8.17954,38.735218,3.3201527e14
1928,3.3201527e14,8.179605,38.771366,3.3201527e14
1929,3.3201527e14,8.17967,38.80755,3.3201527e14
1930,3.3201527e14,8.179735,38.843754,3.3201527e14
1931,3.3201527e14,8.179798,38.879986,3.3201527e14
1932,3.3201527e14,8.179866,38.916225,3.3201527e14
1933,3.3201527e14,8.179931,38.952496,3.3201527e14
1934,3.3201527e14,8.179996,38.988792,3.3201527e14
1935,3.3201527e14,8.180059,39.025124,3.3201527e14
1936,3.3201527e14,8.180127,39.061455,3.3201527e14
1937,3.3201527e14,8.180191,39.097836,3.3201527e14
1938,3.3201527e14,8.180254,39.134224,3.3201527e14
1939,3.3201527e14,8.180322,39.17065,3.3201527e14
1940,3.3201527e14,8.1803875,39.20708,3.3201527e14
1941,3.3201527e14,8.18045,39.243553,3.3201527e14
1942,3.3201527e14,8.180519,39.280045,3.3201527e14
1943,3.3201527e14,8.180582,39.316547,3.3201527e14
1944,3.3201527e14,8.180646,39.353092,3.3201527e14
1945,3.3201527e14,8.180711,39.38966,3.3201527e14
1946,3.3201527e14,8.180778,39.426247,3.3201527e14
1947,3.3201527e14,8.180843,39.46285,3.3201527e14
1948,3.3201527e14,8.180905,39.49947,3.3201527e14
1949,3.3201527e14,8.180973,39.536137,3.3201527e14
1950,3.3201527e14,8.181039,39.572803,3.3201527e14
1951,3.3201527e14,8.181102,39.60952,3.3201527e14
1952,3.3201527e14,8.181167,39.646244,3.3201527e14
1953,3.3201527e14,8.181232,39.682987,3.3201527e14
1954,3.3201527e14,8.181297,39.71976,3.3201527e14
1955,3.3201527e14,8.181365,39.756554,3.3201527e14
1956,3.3201527e14,8.181428,39.793373,3.3201527e14
1957,3.3201527e14,8.181494,39.83022,3.3201527e14
1958,3.3201527e14,8.181559,39.86708,3.3201527e14
1959,3.3201527e14,8.181624,39.903965,3.3201527e14
1960,3.3201527e14,8.181685,39.94088,3.3201527e14
1961,3.3201527e14,8.181754,39.977806,3.3201527e14
1962,3.3201527e14,8.181818,40.01477,3.3201527e14
1963,3.3201527e14,8.181883,40.051735,3.3201527e14
1964,3.3201527e14,8.181946,40.08874,3.3201527e14
1965,3.3201527e14,8.182013,40.12578,3.3201527e14
1966,3.3201527e14,8.182078,40.162823,3.3201527e14
1967,3.3201527e14,8.182141,40.199898,3.3201527e14
1968,3.3201527e14,8.18221,40.236988,3.3201527e14
1969,3.3201527e14,8.182273,40.274113,3.3201527e14
1970,3.3201527e14,8.182337,40.311234,3.3201527e14
1971,3.3201527e14,8.182401,40.348396,3.3201527e14
1972,3.3201527e14,8.1824665,40.385582,3.3201527e14
1973,3.3201527e14,8.182533,40.422775,3.3201527e14
1974,3.3201527e14,8.182595,40.460003,3.3201527e14
1975,3.3201527e14,8.18266,40.497253,3.3201527e14
1976,3.3201527e14,8.182727,40.53453,3.3201527e14
1977,3.3201527e14,8.182789,40.571815,3.3201527e14
1978,3.3201527e14,8.182856,40.609135,3.3201527e14
1979,3.3201527e14,8.182922,40.64647,3.3201527e14
1980,3.3201527e14,8.182983,40.683834,3.3201527e14
1981,3.3201527e14,8.183047,40.721222,3.3201527e14
1982,3.3201527e14,8.183116,40.75863,3.3201527e14
1983,3.3201527e14,8.183179,40.79605,3.3201527e14
1984,3.3201527e14,8.183245,40.833492,3.3201527e14
1985,3.3201527e14,8.183307,40.87096,3.3201527e14
1986,3.3201527e14,8.183373,40.90845,3.3201527e14
1987,3.3201527e14,8.183436,40.94597,3.3201527e14
1988,3.3201527e14,8.1835,40.98351,3.3201527e14
1989,3.3201527e14,8.183569,41.021046,3.3201527e14
1990,3.3201527e14,8.183632,41.05864,3.3201527e14
1991,3.3201527e14,8.183698,41.096226,3.3201527e14
1992,3.3201527e14,8.183759,41.133854,3.3201527e14
1993,3.3201527e14,8.183825,41.17149,3.3201527e14
1994,3.3201527e14,8.183891,41.20916,3.3201527e14
1995,3.3201527e14,8.183953,41.24684,3.3201527e14
1996,3.3201527e14,8.18402,41.284534,3.3201527e14
1997,3.3201527e14,8.184082,41.322266,3.3201527e14
1998,3.3201527e14,8.184146,41.36001,3.3201527e14
1999,3.3201527e14,8.184216,41.397778,3.3201527e14
2000,3.3201527e14,8.184277,41.435562,3.3201527e14
2001,3.3201527e14,8.184344,41.473385,3.3201527e14
2002,3.3201527e14,8.184406,41.511208,3.3201527e14
2003,3.3201527e14,8.184471,41.54906,3.3201527e14
2004,3.3201527e14,8.184537,41.586937,3.3201527e14
2005,3.3201527e14,8.184598,41.62483,3.3201527e14
2006,3.3201527e14,8.184665,41.662746,3.3201527e14
2007,3.3201527e14,8.184727,41.70067,3.3201527e14
2008,3.3201527e14,8.1847925,41.738647,3.3201527e14
2009,3.3201527e14,8.184859,41.776608,3.3201527e14
2010,3.3201527e14,8.18492,41.81461,3.3201527e14
2011,3.3201527e14,8.184986,41.85262,3.3201527e14
2012,3.3201527e14,8.18505,41.89066,3.3201527e14
2013,3.3201527e14,8.185114,41.928726,3.3201527e14
2014,3.3201527e14,8.185177,41.966793,3.3201527e14
2015,3.3201527e14,8.185243,42.00489,3.3201527e14
2016,3.3201527e14,8.185304,42.04299,3.3201527e14
2017,3.3201527e14,8.185372,42.081158,3.3201527e14
2018,3.3201527e14,8.185439,42.119312,3.3201527e14
2019,3.3201527e14,8.185499,42.157494,3.3201527e14
2020,3.3201527e14,8.185566,42.195694,3.3201527e14
2021,3.3201527e14,8.185629,42.23391,3.3201527e14
2022,3.3201527e14,8.185697,42.272144,3.3201527e14
2023,3.3201527e14,8.185758,42.310394,3.3201527e14
2024,3.3201527e14,8.185821,42.34868,3.3201527e14
2025,3.3201527e14,8.185887,42.386986,3.3201527e14
2026,3.3201527e14,8.185949,42.4253,3.3201527e14
2027,3.3201527e14,8.186014,42.463627,3.3201527e14
2028,3.3201527e14,8.186077,42.501987,3.3201527e14
2029,3.3201527e14,8.186141,42.540386,3.3201527e14
2030,3.3201527e14,8.186207,42.578766,3.3201527e14
2031,3.3201527e14,8.186274,42.61719,3.3201527e14
2032,3.3201527e14,8.186335,42.655632,3.3201527e14
2033,3.3201527e14,8.186397,42.694084,3.3201527e14
2034,3.3201527e14,8.186464,42.73256,3.3201527e14
2035,3.3201527e14,8.186525,42.771057,3.3201527e14
2036,3.3201527e14,8.18659,42.809563,3.3201527e14
2037,3.3201527e14,8.186654,42.848087,3.3201527e14
2038,3.3201527e14,8.186719,42.886665,3.3201527e14
2039,3.3201527e14,8.186784,42.92522,3.3201527e14
2040,3.3201527e14,8.186847,42.963814,3.3201527e14
2041,3.3201527e14,8.186911,43.00242,3.3201527e14
2042,3.3201527e14,8.186973,43.041058,3.3201527e14
2043,3.3201527e14,8.187039,43.079693,3.3201527e14
2044,3.3201527e14,8.187101,43.118355,3.3201527e14
2045,3.3201527e14,8.187165,43.157047,3.3201527e14
2046,3.3201527e14,8.187232,43.19575,3.3201527e14
2047,3.3201527e14,8.187294,43.23448,3.3201527e14
2048,3.3201527e14,8.187358,43.273224,3.3201527e14
2049,3.3201527e14,8.18742,43.311977,3.3201527e14
2050,3.3201527e14,8.187486,43.350765,3.3201527e14
2051,3.3201527e14,8.187548,43.389545,3.3201527e14
2052,3.3201527e14,8.187616,43.428387,3.3201527e14
2053,3.3201527e14,8.187676,43.467213,3.3201527e14
2054,3.3201527e14,8.187741,43.50607,3.3201527e14
2055,3.3201527e14,8.187805,43.544926,3.3201527e14
2056,3.3201527e14,8.187869,43.583813,3.3201527e14
2057,3.3201527e14,8.187932,43.622734,3.3201527e14
2058,3.3201527e14,8.187994,43.661667,3.3201527e14
2059,3.3201527e14,8.188061,43.700603,3.3201527e14
2060,3.3201527e14,8.188124,43.739567,3.3201527e14
2061,3.3201527e14,8.188185,43.77856,3.3201527e14
2062,3.3201527e14,8.188251,43.81756,3.3201527e14
2063,3.3201527e14,8.1883135,43.85657,3.3201527e14
2064,3.3201527e14,8.188376,43.8956,3.3201527e14
2065,3.3201527e14,8.18844,43.934654,3.3201527e14
2066,3.3201527e14,8.188506,43.973743,3.3201527e14
2067,3.3201527e14,8.188567,44.012806,3.3201527e14
2068,3.3201527e14,8.188632,44.05193,3.3201527e14
2069,3.3201527e14,8.188696,44.09105,3.3201527e14
2070,3.3201527e14,8.188758,44.130184,3.3201527e14
2071,3.3201527e14,8.188822,44.169353,3.3201527e14
2072,3.3201527e14,8.188886,44.20854,3.3201527e14
2073,3.3201527e14,8.188951,44.247726,3.3201527e14
2074,3.3201527e14,8.189013,44.28695,3.3201527e14
2075,3.3201527e14,8.189078,44.326168,3.3201527e14
2076,3.3201527e14,8.189139,44.365433,3.3201527e14
2077,3.3201527e14,8.189202,44.404682,3.3201527e14
2078,3.3201527e14,8.189264,44.443977,3.3201527e14
2079,3.3201527e14,8.189331,44.483276,3.3201527e14
2080,3.3201527e14,8.189394,44.522594,3.3201527e14
2081,3.3201527e14,8.189454,44.56194,3.3201527e14
2082,3.3201527e14,8.18952,44.60129,3.3201527e14
2083,3.3201527e14,8.189583,44.64066,3.3201527e14
2084,3.3201527e14,8.189645,44.680042,3.3201527e14
2085,3.3201527e14,8.189709,44.71944,3.3201527e14
2086,3.3201527e14,8.1897745,44.75886,3.3201527e14
2087,3.3201527e14,8.189837,44.798313,3.3201527e14
2088,3.3201527e14,8.1898985,44.83777,3.3201527e14
2089,3.3201527e14,8.1899605,44.877235,3.3201527e14
2090,3.3201527e14,8.190026,44.916725,3.3201527e14
2091,3.3201527e14,8.190087,44.956223,3.3201527e14
2092,3.3201527e14,8.190151,44.995754,3.3201527e14
2093,3.3201527e14,8.190212,45.03529,3.3201527e14
2094,3.3201527e14,8.190278,45.07486,3.3201527e14
2095,3.3201527e14,8.190343,45.11444,3.3201527e14
2096,3.3201527e14,8.190404,45.154015,3.3201527e14
2097,3.3201527e14,8.190468,45.19362,3.3201527e14
2098,3.3201527e14,8.190529,45.233242,3.3201527e14
2099,3.3201527e14,8.190593,45.272892,3.3201527e14
2100,3.3201527e14,8.190655,45.312546,3.3201527e14
2101,3.3201527e14,8.190718,45.352207,3.3201527e14
2102,3.3201527e14,8.190783,45.391907,3.3201527e14
2103,3.3201527e14,8.1908455,45.431618,3.3201527e14
2104,3.3201527e14,8.190909,45.471325,3.3201527e14
2105,3.3201527e14,8.1909685,45.51105,3.3201527e14
2106,3.3201527e14,8.191034,45.550827,3.3201527e14
2107,3.3201527e14,8.191097,45.59061,3.3201527e14
2108,3.3201527e14,8.191159,45.630375,3.3201527e14
2109,3.3201527e14,8.191221,45.670174,3.3201527e14
2110,3.3201527e14,8.191286,45.709995,3.3201527e14
2111,3.3201527e14,8.191351,45.749832,3.3201527e14
2112,3.3201527e14,8.19141,45.789677,3.3201527e14
2113,3.3201527e14,8.191473,45.829556,3.3201527e14
2114,3.3201527e14,8.191537,45.86943,3.3201527e14
2115,3.3201527e14,8.191599,45.909332,3.3201527e14
2116,3.3201527e14,8.191662,45.94924,3.3201527e14
2117,3.3201527e14,8.191723,45.989166,3.3201527e14
2118,3.3201527e14,8.191789,46.029125,3.3201527e14
2119,3.3201527e14,8.191851,46.069077,3.3201527e14
2120,3.3201527e14,8.191913,46.109062,3.3201527e14
2121,3.3201527e14,8.191976,46.149048,3.3201527e14
2122,3.3201527e14,8.192036,46.189053,3.3201527e14
2123,3.3201527e14,8.192101,46.229088,3.3201527e14
2124,3.3201527e14,8.192166,46.269127,3.3201527e14
2125,3.3201527e14,8.192225,46.309193,3.3201527e14
2126,3.3201527e14,8.192288,46.349247,3.3201527e14
2127,3.3201527e14,8.192349,46.38934,3.3201527e14
2128,3.3201527e14,8.192413,46.42943,3.3201527e14
2129,3.3201527e14,8.192478,46.469563,3.3201527e14
2130,3.3201527e14,8.192537,46.509663,3.3201527e14
2131,3.3201527e14,8.192601,46.54983,3.3201527e14
2132,3.3201527e14,8.192664,46.590008,3.3201527e14
2133,3.3201527e14,8.192726,46.63016,3.3201527e14
2134,3.3201527e14,8.19279,46.67035,3.3201527e14
2135,3.3201527e14,8.192851,46.71057,3.3201527e14
2136,3.3201523e14,8.192914,46.75079,3.3201523e14
2137,3.3201523e14,8.192975,46.791016,3.3201523e14
2138,3.3201523e14,8.193038,46.83128,3.3201523e14
2139,3.3201523e14,8.193101,46.871536,3.3201523e14
2140,3.3201523e14,8.193164,46.911835,3.3201523e14
2141,3.3201523e14,8.193225,46.95211,3.3201523e14
2142,3.3201523e14,8.193287,46.992435,3.3201523e14
2143,3.3201523e14,8.193351,47.032764,3.3201523e14
2144,3.3201523e14,8.193413,47.073082,3.3201523e14
2145,3.3201523e14,8.193471,47.113445,3.3201523e14
2146,3.3201523e14,8.193537,47.15383,3.3201523e14
2147,3.3201523e14,8.1936,47.19422,3.3201523e14
2148,3.3201523e14,8.193661,47.234604,3.3201523e14
2149,3.3201523e14,8.193722,47.275024,3.3201523e14
2150,3.3201523e14,8.193783,47.315468,3.3201523e14
2151,3.3201523e14,8.193847,47.355892,3.3201523e14
2152,3.3201523e14,8.19391,47.396343,3.3201523e14
2153,3.3201523e14,8.193971,47.43682,3.3201523e14
2154,3.3201523e14,8.194033,47.477303,3.3201523e14
2155,3.3201523e14,8.194095,47.517815,3.3201523e14
2156,3.3201523e14,8.194158,47.558327,3.3201523e14
2157,3.3201523e14,8.19422,47.59886,3.3201523e14
2158,3.3201523e14,8.194281,47.639374,3.3201523e14
2159,3.3201523e14,8.194343,47.679947,3.3201523e14
2160,3.3201523e14,8.194403,47.72053,3.3201523e14
2161,3.3201523e14,8.194466,47.761105,3.3201523e14
2162,3.3201523e14,8.194529,47.801693,3.3201523e14
2163,3.3201523e14,8.1945915,47.84231,3.3201523e14
2164,3.3201523e14,8.194654,47.88296,3.3201523e14
2165,3.3201523e14,8.194712,47.92358,3.3201523e14
2166,3.3201523e14,8.194777,47.964233,3.3201523e14
2167,3.3201523e14,8.194836,48.004898,3.3201523e14
2168,3.3201523e14,8.1949005,48.045597,3.3201523e14
2169,3.3201523e14,8.194963,48.086277,3.3201523e14
2170,3.3201523e14,8.195022,48.127,3.3201523e14
2171,3.3201523e14,8.195083,48.167717,3.3201523e14
2172,3.3201523e14,8.195146,48.208443,3.3201523e14
2173,3.3201523e14,8.195209,48.249195,3.3201523e14
2174,3.3201523e14,8.195272,48.289967,3.3201523e14
2175,3.3201523e14,8.1953335,48.330753,3.3201523e14
2176,3.3201523e14,8.195394,48.371544,3.3201523e14
2177,3.3201523e14,8.195455,48.412346,3.3201523e14
2178,3.3201523e14,8.195515,48.45316,3.3201523e14
2179,3.3201523e14,8.195575,48.49399,3.3201523e14
2180,3.3201523e14,8.195641,48.53482,3.3201523e14
2181,3.3201523e14,8.195703,48.5757,3.3201523e14
2182,3.3201523e14,8.195761,48.616566,3.3201523e14
2183,3.3201523e14,8.195824,48.65745,3.3201523e14
2184,3.3201523e14,8.195886,48.698345,3.3201523e14
2185,3.3201523e14,8.195945,48.739246,3.3201523e14
2186,3.3201523e14,8.196008,48.780174,3.3201523e14
2187,3.3201523e14,8.196072,48.821117,3.3201523e14
2188,3.3201523e14,8.196132,48.862064,3.3201523e14
2189,3.3201523e14,8.196191,48.90303,3.3201523e14
2190,3.3201523e14,8.196254,48.944,3.3201523e14
2191,3.3201523e14,8.196313,48.98499,3.3201523e14
2192,3.3201523e14,8.196376,49.025993,3.3201523e14
2193,3.3201523e14,8.196439,49.067005,3.3201523e14
2194,3.3201523e14,8.196501,49.108036,3.3201523e14
2195,3.3201523e14,8.196559,49.149067,3.3201523e14
2196,3.3201523e14,8.196623,49.19014,3.3201523e14
2197,3.3201523e14,8.196681,49.231197,3.3201523e14
2198,3.3201523e14,8.196744,49.27228,3.3201523e14
2199,3.3201523e14,8.196806,49.313385,3.3201523e14
2200,3.3201523e14,8.196868,49.354458,3.3201523e14
2201,3.3201523e14,8.196927,49.39559,3.3201523e14
2202,3.3201523e14,8.196987,49.436733,3.3201523e14
2203,3.3201523e14,8.197049,49.477863,3.3201523e14
2204,3.3201523e14,8.197109,49.51902,3.3201523e14
2205,3.3201523e14,8.197169,49.560184,3.3201523e14
2206,3.3201523e14,8.19723,49.60136,3.3201523e14
2207,3.3201523e14,8.197296,49.642563,3.3201523e14
2208,3.3201523e14,8.197354,49.683765,3.3201523e14
2209,3.3201523e14,8.197415,49.72497,3.3201523e14
2210,3.3201523e14,8.197476,49.766212,3.3201523e14
2211,3.3201523e14,8.197535,49.80744,3.3201523e14
2212,3.3201523e14,8.197597,49.848694,3.3201523e14
2213,3.3201523e14,8.1976595,49.889957,3.3201523e14
2214,3.3201523e14,8.197718,49.931244,3.3201523e14
2215,3.3201523e14,8.197782,49.97253,3.3201523e14
2216,3.3201523e14,8.197844,50.013824,3.3201523e14
2217,3.3201523e14,8.197903,50.05516,3.3201523e14
2218,3.3201523e14,8.197963,50.096478,3.3201523e14
2219,3.3201523e14,8.198024,50.137806,3.3201523e14
2220,3.3201523e14,8.198082,50.17916,3.3201523e14
2221,3.3201523e14,8.198143,50.220528,3.3201523e14
2222,3.3201523e14,8.198207,50.26188,3.3201523e14
2223,3.3201523e14,8.198268,50.303288,3.3201523e14
2224,3.3201523e14,8.198329,50.344677,3.3201523e14
2225,3.3201523e14,8.198389,50.38608,3.3201523e14
2226,3.3201523e14,8.198452,50.427498,3.3201523e14
2227,3.3201523e14,8.198509,50.46892,3.3201523e14
2228,3.3201523e14,8.198568,50.510387,3.3201523e14
2229,3.3201523e14,8.198629,50.55183,3.3201523e14
2230,3.3201523e14,8.198691,50.593307,3.3201523e14
2231,3.3201523e14,8.198752,50.63479,3.3201523e14
2232,3.3201523e14,8.1988125,50.67627,3.3201523e14
2233,3.3201523e14,8.198874,50.717785,3.3201523e14
2234,3.3201523e14,8.198933,50.759293,3.3201523e14
2235,3.3201523e14,8.198996,50.800816,3.3201523e14
2236,3.3201523e14,8.199053,50.84234,3.3201523e14
2237,3.3201523e14,8.199114,50.8839,3.3201523e14
2238,3.3201523e14,8.199175,50.92548,3.3201523e14
2239,3.3201523e14,8.199233,50.967045,3.3201523e14
2240,3.3201523e14,8.199296,51.008625,3.3201523e14
2241,3.3201523e14,8.199357,51.05021,3.3201523e14
2242,3.3201523e14,8.199418,51.091812,3.3201523e14
2243,3.3201523e14,8.199477,51.133434,3.3201523e14
2244,3.3201523e14,8.199535,51.175045,3.3201523e14
2245,3.3201523e14,8.199596,51.216694,3.3201523e14
2246,3.3201523e14,8.199657,51.258347,3.3201523e14
2247,3.3201523e14,8.199717,51.299995,3.3201523e14
2248,3.3201523e14,8.199776,51.341686,3.3201523e14
2249,3.3201523e14,8.199838,51.383373,3.3201523e14
2250,3.3201523e14,8.199896,51.425053,3.3201523e14
2251,3.3201523e14,8.199957,51.46675,3.3201523e14
2252,3.3201523e14,8.20002,51.508488,3.3201523e14
2253,3.3201523e14,8.200077,51.550194,3.3201523e14
2254,3.3201523e14,8.20014,51.591934,3.3201523e14
2255,3.3201523e14,8.200196,51.633686,3.3201523e14
2256,3.3201523e14,8.200258,51.675434,3.3201523e14
2257,3.3201523e14,8.200318,51.717224,3.3201523e14
2258,3.3201523e14,8.200378,51.759,3.3201523e14
2259,3.3201523e14,8.200436,51.80077,3.3201523e14
2260,3.3201523e14,8.200499,51.842587,3.3201523e14
2261,3.3201523e14,8.200557,51.884388,3.3201523e14
2262,3.3201523e14,8.200618,51.92622,3.3201523e14
2263,3.3201523e14,8.200678,51.968052,3.3201523e14
2264,3.3201523e14,8.200736,52.0099,3.3201523e14
2265,3.3201523e14,8.200799,52.051743,3.3201523e14
2266,3.3201523e14,8.200856,52.093624,3.3201523e14
2267,3.3201523e14,8.200915,52.13549,3.3201523e14
2268,3.3201523e14,8.200975,52.177372,3.3201523e14
2269,3.3201523e14,8.2010355,52.219284,3.3201523e14
2270,3.3201523e14,8.201095,52.26118,3.3201523e14
2271,3.3201523e14,8.201155,52.30307,3.3201523e14
2272,3.3201523e14,8.201212,52.345024,3.3201523e14
2273,3.3201523e14,8.201276,52.38696,3.3201523e14
2274,3.3201523e14,8.201333,52.42892,3.3201523e14
2275,3.3201523e14,8.201394,52.470867,3.3201523e14
2276,3.3201523e14,8.201452,52.512833,3.3201523e14
2277,3.3201523e14,8.201514,52.55482,3.3201523e14
2278,3.3201523e14,8.201573,52.59679,3.3201523e14
2279,3.3201523e14,8.2016325,52.638794,3.3201523e14
2280,3.3201523e14,8.201691,52.6808,3.3201523e14
2281,3.3201523e14,8.201749,52.72283,3.3201523e14
2282,3.3201523e14,8.201809,52.764862,3.3201523e14
2283,3.3201523e14,8.201868,52.806904,3.3201523e14
2284,3.3201523e14,8.201926,52.848934,3.3201523e14
2285,3.3201523e14,8.201986,52.89099,3.3201523e14
2286,3.3201523e14,8.202049,52.933067,3.3201523e14
2287,3.3201523e14,8.202105,52.97516,3.3201523e14
2288,3.3201523e14,8.202168,53.01723,3.3201523e14
2289,3.3201523e14,8.202223,53.059334,3.3201523e14
